date,state,area,hour,rainfall_mm,estimated_load_mw,high_load,previous_outage_count_24h,previous_outage_duration_min,heavy_rain,outage_next_6h
2023-01-29 11:57:50.270270270,Ebonyi,Abakaliki,12,8.790577192351794,71.9362146689242,0,2,48.84656185779884,0,0
2023-01-30 14:16:12.972972973,Anambra,Onitsha,13,5.105486006435048,64.94489301750446,0,0,9.68268757516256,0,0
2023-01-31 16:34:35.675675675,Imo,Mbaise,3,28.86275815558155,64.22326876726254,0,2,53.35455241634236,1,1
2023-02-01 18:52:58.378378378,Imo,Owerri,7,4.447742032707335,72.15357994974516,0,2,20.243559799195406,0,1
2023-02-02 21:11:21.081081081,Ebonyi,Ishieke,4,18.656411753239205,76.51207363310404,0,0,56.76574863583656,0,0
2023-02-03 23:29:43.783783784,Imo,Orlu,0,2.450539573725886,63.36237513152251,0,0,16.75576342783351,0,0
2023-02-05 01:48:06.486486486,Imo,Owerri,3,18.2374182730238,77.81535139626911,0,1,0.0,0,0
2023-02-06 04:06:29.189189189,Enugu,Independence Layout,2,14.763569526516491,58.11769414663985,0,0,84.50566978859696,0,0
2023-02-07 06:24:51.891891892,Ebonyi,Ezza,8,18.344687013878215,95.11802433192705,1,0,38.20749805964215,0,0
2023-02-08 08:43:14.594594594,Abia,Umuahia,7,2.3130280776656114,98.9472479891993,1,2,46.48981001449745,0,1
2023-02-09 11:01:37.297297297,Ebonyi,Afikpo,0,11.106186612606542,65.91349619582937,0,2,74.90104122718564,0,1
2023-02-10 13:20:00.000000000,Abia,Ohafia,5,3.8962133264660155,64.7965388976956,0,0,101.36540127994363,0,0
2023-02-11 15:38:22.702702702,Enugu,Trans-Ekulu,8,1.0533352159567182,83.55833614019744,0,1,66.6024195644687,0,0
2023-02-12 17:56:45.405405405,Anambra,Onitsha,6,3.5336716310201517,105.3073218606313,1,0,48.09004848610834,0,1
2023-02-13 20:15:08.108108108,Imo,Okigwe,3,26.191429372669273,109.73327328506348,1,1,58.8861862833972,1,1
2023-02-14 22:33:30.810810811,Enugu,Trans-Ekulu,12,26.13620547246403,51.945145535274655,0,0,36.15650870140088,1,0
2023-02-16 00:51:53.513513513,Imo,Okigwe,16,2.538966078213434,100.12609659303048,1,2,46.08343135468918,0,1
2023-02-17 03:10:16.216216216,Anambra,Awka,1,9.392242327605071,78.76893324129611,0,3,49.34590913577552,0,0
2023-02-18 05:28:38.918918919,Anambra,Nnewi,4,13.805081716532158,79.1562059907893,0,0,21.401242295906002,0,0
2023-02-19 07:47:01.621621621,Enugu,Independence Layout,11,2.7855446211087305,90.09424731301122,1,2,45.6352076063363,0,1
2023-02-20 10:05:24.324324324,Anambra,Ekwulobia,20,15.042110242829656,70.38085059167771,0,0,56.0130555751179,0,0
2023-02-21 12:23:47.027027027,Abia,Ohafia,7,19.718770058061626,101.9340126421661,1,0,60.510506927266505,0,1
2023-02-22 14:42:09.729729730,Anambra,Nnewi,5,7.815661167151982,108.47924543539614,1,1,58.11971347287944,0,0
2023-02-23 17:00:32.432432432,Imo,Owerri,7,4.142205922823432,109.22568555070474,1,1,4.829243457768783,0,1
2023-02-24 19:18:55.135135135,Imo,Mbaise,17,7.90415777342375,43.1217042346944,0,0,81.8777682779897,0,0
2023-02-25 21:37:17.837837838,Imo,Oguta,2,1.4836882456768115,75.40685462543141,0,2,79.38843682361447,0,0
2023-02-26 23:55:40.540540541,Imo,Owerri,21,21.632767308067844,41.295388303844845,0,0,42.11554775343633,1,0
2023-02-28 02:14:03.243243243,Abia,Umuahia,11,6.724807517980767,64.69439876113316,0,1,58.665260853163026,0,0
2023-03-01 04:32:25.945945946,Ebonyi,Ishieke,2,22.710667644434395,32.05002257740684,0,2,38.50338698674475,1,0
2023-03-02 06:50:48.648648649,Enugu,Independence Layout,21,10.515970426732622,89.00533269278974,0,1,67.55872988434399,0,0
2023-03-03 09:09:11.351351351,Imo,Orlu,5,3.387448807074826,84.38619271160348,0,1,20.571844615998913,0,0
2023-03-04 11:27:34.054054054,Anambra,Ekwulobia,1,8.673202752040124,71.34797786886469,0,1,85.27381785872774,0,0
2023-03-05 13:45:56.756756757,Imo,Orlu,22,6.65412403912594,64.17703778899397,0,0,66.06622835453871,0,0
2023-03-06 16:04:19.459459459,Anambra,Ogidi,11,13.773111907936483,86.2806324870734,0,2,66.76301374706672,0,1
2023-03-07 18:22:42.162162162,Anambra,Awka,1,2.9638981929648733,59.77155857257807,0,0,41.84841370722548,0,0
2023-03-08 20:41:04.864864865,Imo,Owerri,5,8.061213299791026,58.41075770465347,0,1,2.6214448520192093,0,0
2023-03-09 22:59:27.567567568,Abia,Bende,16,13.570184705103662,55.95167596130582,0,0,71.5180410036231,0,0
2023-03-11 01:17:50.270270270,Anambra,Awka,2,13.635191660719014,75.92318138522702,0,1,3.613159952923489,0,0
2023-03-12 03:36:12.972972973,Anambra,Awka,1,26.12545453490577,68.35384860934474,0,4,71.87917980673636,1,0
2023-03-13 05:54:35.675675676,Imo,Mbaise,22,24.377303359727666,72.3152396307266,0,0,21.8361834950333,1,0
2023-03-14 08:12:58.378378378,Anambra,Ekwulobia,19,10.327305502419911,90.43617480037463,1,1,0.0,0,1
2023-03-15 10:31:21.081081081,Anambra,Ogidi,7,9.576950925585829,99.26593209718997,1,0,45.02999111140592,0,0
2023-03-16 12:49:43.783783784,Imo,Owerri,21,13.433292070163422,109.00961569791771,1,1,80.4840165161522,0,1
2023-03-17 15:08:06.486486487,Imo,Owerri,11,0.8768506590417404,81.20273955936584,0,1,16.0318875474394,0,0
2023-03-18 17:26:29.189189189,Enugu,Nsukka,3,1.5717121334047162,86.95178205125539,0,1,92.9710387318448,0,0
2023-03-19 19:44:51.891891892,Abia,Ohafia,4,2.704440671441266,83.77692714261828,0,2,64.70221631492024,0,0
2023-03-20 22:03:14.594594595,Abia,Ohafia,12,9.02573975036892,46.51628602372193,0,0,49.7027856709763,0,0
2023-03-22 00:21:37.297297297,Anambra,Nnewi,14,5.802556457504619,72.60605888057827,0,0,31.931272312826625,0,0
2023-03-23 02:40:00.000000000,Abia,Isuikwuato,22,3.690319331743888,72.69803554518673,0,0,34.02307944615569,0,0
2023-03-24 04:58:22.702702703,Anambra,Awka,15,10.178527947799237,69.78374348460777,0,2,57.9050168625267,0,0
2023-03-25 07:16:45.405405405,Enugu,Nsukka,9,55.57739989729043,79.18121342762323,0,2,70.38122575557183,1,0
2023-03-26 09:35:08.108108108,Imo,Oguta,22,0.810205220560852,75.61038893571343,0,2,27.195113470437352,0,0
2023-03-27 11:53:30.810810811,Imo,Okigwe,15,6.067801124947993,60.27346472149885,0,0,20.804600181456962,0,0
2023-03-28 14:11:53.513513514,Imo,Orlu,11,21.211521600132823,76.97948092305894,0,0,38.58519544734399,1,0
2023-03-29 16:30:16.216216216,Abia,Umuahia,16,9.599332326848412,67.21899205829939,0,3,86.80886027572033,0,0
2023-03-30 18:48:38.918918919,Enugu,Independence Layout,15,1.9363449700728006,27.615145461662152,0,0,8.493349789905977,0,0
2023-03-31 21:07:01.621621622,Abia,Arochukwu,11,10.888680017559162,52.05862159379073,0,0,79.27432934228315,0,0
2023-04-01 23:25:24.324324324,Abia,Arochukwu,7,25.006772084234772,81.77828651626157,0,0,46.26839494779398,1,1
2023-04-03 01:43:47.027027027,Enugu,Abakpa,19,5.51094097916669,101.8378262830822,1,3,0.0,0,1
2023-04-04 04:02:09.729729730,Enugu,Thinkers Corner,2,15.11401972667754,31.4559348464347,0,0,31.151027953029534,0,0
2023-04-05 06:20:32.432432432,Enugu,Trans-Ekulu,15,2.8885712196363547,62.59216732492685,0,0,63.29004218820818,0,0
2023-04-06 08:38:55.135135135,Enugu,Independence Layout,12,2.3266007190246736,88.62907667989519,0,0,99.05441835122284,0,0
2023-04-07 10:57:17.837837838,Imo,Mbaise,22,4.52986132940719,97.56390927506337,1,2,5.178818298552969,0,0
2023-04-08 13:15:40.540540541,Ebonyi,Abakaliki,18,13.842573138561574,71.59772876847964,0,0,0.0,0,0
2023-04-09 15:34:03.243243243,Ebonyi,Ishieke,7,32.36827490586975,66.34435283157862,0,0,5.7134155362619055,1,1
2023-04-10 17:52:25.945945946,Enugu,Independence Layout,21,30.38046295502953,104.39421499780386,1,0,78.91246523599517,1,1
2023-04-11 20:10:48.648648649,Ebonyi,Afikpo,4,4.612212948046873,95.92185411997137,1,1,0.0,0,0
2023-04-12 22:29:11.351351351,Ebonyi,Afikpo,19,10.002605678204699,97.17236796152031,1,1,89.91761672638161,0,1
2023-04-14 00:47:34.054054054,Enugu,Independence Layout,7,9.49655605992088,70.63871995018509,0,1,81.44426843285761,0,0
2023-04-15 03:05:56.756756757,Ebonyi,Afikpo,23,16.19825316068233,102.27388475367357,1,0,50.73108726188274,0,0
2023-04-16 05:24:19.459459460,Abia,Bende,11,0.6245734121384473,41.09862534272577,0,1,26.20904068958916,0,0
2023-04-17 07:42:42.162162162,Anambra,Awka,0,8.670347953949554,102.62460183318026,1,0,46.65781877451429,0,0
2023-04-18 10:01:04.864864864,Anambra,Ekwulobia,20,0.7946063468272068,78.66935693116221,0,1,63.332620564203054,0,1
2023-04-19 12:19:27.567567568,Enugu,Trans-Ekulu,19,38.056323807697545,82.5786838249563,0,1,58.75429394175896,1,1
2023-04-20 14:37:50.270270270,Imo,Oguta,5,26.753971910893295,61.094946838450454,0,1,97.18978119810316,1,1
2023-04-21 16:56:12.972972974,Enugu,Thinkers Corner,21,3.8343526671994366,43.719473037836984,0,0,37.19692650520509,0,0
2023-04-22 19:14:35.675675676,Imo,Owerri,17,42.02334824181072,82.15408295583461,0,1,5.974710791310066,1,0
2023-04-23 21:32:58.378378378,Anambra,Nnewi,7,2.4395666422530256,91.02789099182795,1,4,0.6815787860362477,0,1
2023-04-24 23:51:21.081081082,Enugu,Independence Layout,6,10.814435092803073,94.0538476963753,1,1,0.0,0,0
2023-04-26 02:09:43.783783784,Abia,Isuikwuato,0,9.266704402027294,91.89557191649173,1,2,50.88836767606817,0,1
2023-04-27 04:28:06.486486486,Ebonyi,Abakaliki,20,1.7530438959396182,87.36323390106915,0,1,37.968938978326285,0,0
2023-04-28 06:46:29.189189190,Imo,Oguta,15,20.373863063787883,61.524271276140794,0,0,45.97963808682815,1,0
2023-04-29 09:04:51.891891892,Ebonyi,Onueke,11,19.265780047748652,95.34952145040066,1,0,28.88821377581451,0,0
2023-04-30 11:23:14.594594594,Ebonyi,Onueke,5,17.947655414955786,59.28755305049343,0,2,11.694994238319687,0,1
2023-05-01 13:41:37.297297298,Enugu,Thinkers Corner,19,10.032750027384223,102.1412847213027,1,0,63.43007653882357,0,1
2023-05-02 16:00:00.000000000,Ebonyi,Ezza,1,22.114550795173283,78.32036262387655,0,0,0.0,1,0
2023-05-03 18:18:22.702702702,Abia,Arochukwu,13,5.472248124711307,78.98581560269032,0,1,20.95213296738791,0,0
2023-05-04 20:36:45.405405406,Ebonyi,Onueke,3,21.124714197076383,97.31853236610203,1,0,68.59470479905174,1,1
2023-05-05 22:55:08.108108108,Enugu,Independence Layout,0,8.304501927852902,100.02937251068278,1,0,17.974847198908897,0,0
2023-05-07 01:13:30.810810810,Abia,Bende,22,6.5794991802170335,95.41277357900277,1,1,56.75026259395491,0,0
2023-05-08 03:31:53.513513514,Anambra,Ekwulobia,17,13.975078690878734,63.59084300888662,0,1,20.992227133906056,0,0
2023-05-09 05:50:16.216216216,Ebonyi,Ishieke,12,14.193767504110168,95.25339100877105,1,1,31.32465378509138,0,0
2023-05-10 08:08:38.918918918,Enugu,Nsukka,1,7.539395059975827,63.704207800591035,0,1,62.24761547414394,0,0
2023-05-11 10:27:01.621621622,Anambra,Onitsha,8,3.6418173333639112,95.75802803455318,1,3,6.664550488106016,0,0
2023-05-12 12:45:24.324324324,Anambra,Onitsha,20,14.015796508162564,51.49673607875471,0,1,67.35834990229037,0,0
2023-05-13 15:03:47.027027028,Imo,Owerri,1,0.728051943708282,78.1263987612327,0,1,46.377614773432995,0,0
2023-05-14 17:22:09.729729730,Abia,Isuikwuato,8,4.413213658808787,63.58217720988658,0,1,82.6931660213709,0,0
2023-05-15 19:40:32.432432432,Ebonyi,Onueke,0,12.549851556635414,97.39871304896052,1,0,51.24449914940219,0,1
2023-05-16 21:58:55.135135136,Enugu,Nsukka,10,2.4485339668031556,102.30333548178027,1,0,12.915401385619575,0,1
2023-05-18 00:17:17.837837838,Imo,Okigwe,2,8.729484206670913,83.97993027583865,0,0,96.83983265823707,0,0
2023-05-19 02:35:40.540540540,Abia,Bende,19,13.525022822705663,83.32218287875769,0,1,15.421711655935272,0,0
2023-05-20 04:54:03.243243244,Imo,Oguta,22,6.699493797404354,94.08354244962271,1,0,38.18531747598173,0,0
2023-05-21 07:12:25.945945946,Abia,Bende,3,5.8372458680513475,102.42229759898235,1,0,73.72226780885319,0,1
2023-05-22 09:30:48.648648648,Abia,Arochukwu,17,4.509264318675681,80.74622349324324,0,1,0.0,0,0
2023-05-23 11:49:11.351351352,Ebonyi,Afikpo,22,10.901032827020819,70.0064935010404,0,0,88.1900694034162,0,0
2023-05-24 14:07:34.054054054,Abia,Umuahia,5,24.05919425565101,92.94534972880976,1,0,10.473471230210592,1,1
2023-05-25 16:25:56.756756756,Imo,Oguta,2,6.243241412314394,42.82545257812658,0,0,31.35001740487283,0,0
2023-05-26 18:44:19.459459460,Abia,Bende,21,1.7580922539480852,98.19303079117651,1,2,53.66573712593027,0,1
2023-05-27 21:02:42.162162162,Ebonyi,Onueke,10,16.502531876582605,65.79626101116575,0,0,43.74882431743797,0,0
2023-05-28 23:21:04.864864864,Ebonyi,Afikpo,14,13.300427445127596,75.19544267455102,0,1,68.6752817535136,0,0
2023-05-30 01:39:27.567567568,Imo,Orlu,21,40.667213221457104,98.32102646236622,1,0,0.0,1,1
2023-05-31 03:57:50.270270270,Anambra,Nnewi,4,18.33867411763065,71.68980967220618,0,0,66.82354061318152,0,0
2023-06-01 06:16:12.972972974,Anambra,Ekwulobia,19,4.15075721773793,92.94817757149606,1,0,69.2172716332059,0,1
2023-06-02 08:34:35.675675676,Abia,Bende,9,2.945969938051347,102.77817508148829,1,2,75.87677487737679,0,1
2023-06-03 10:52:58.378378378,Enugu,Nsukka,11,4.521323329697903,82.20066180095012,0,1,0.0,0,0
2023-06-04 13:11:21.081081082,Abia,Isuikwuato,14,30.289306468990084,86.22896311649424,0,1,0.9319429851293322,1,0
2023-06-05 15:29:43.783783784,Imo,Owerri,16,15.01181540900055,77.61128252112562,0,0,34.72873051024465,0,0
2023-06-06 17:48:06.486486486,Imo,Orlu,9,18.2581724650146,82.31195994127441,0,1,4.175226560918972,0,0
2023-06-07 20:06:29.189189190,Imo,Oguta,5,16.870043032820032,57.67190440099936,0,0,0.0,0,0
2023-06-08 22:24:51.891891892,Imo,Mbaise,17,19.900167179621633,74.1252382688385,0,1,33.436078283365035,0,0
2023-06-10 00:43:14.594594594,Imo,Okigwe,12,3.2227327365955953,54.235887860349614,0,1,52.02274084373294,0,0
2023-06-11 03:01:37.297297298,Ebonyi,Ezza,2,7.944358028130745,62.02465550945203,0,2,128.9693859088398,0,0
2023-06-12 05:20:00.000000000,Anambra,Onitsha,23,10.686600087387937,39.94101958655675,0,2,61.46025462137071,0,1
2023-06-13 07:38:22.702702702,Imo,Mbaise,9,18.890765340930507,85.27856307009773,0,1,97.56809999699456,0,0
2023-06-14 09:56:45.405405406,Enugu,Thinkers Corner,13,10.703634178646396,113.83204330754828,1,0,43.67546740879269,0,0
2023-06-15 12:15:08.108108108,Enugu,Trans-Ekulu,5,15.577095926941379,70.87788529718858,0,0,61.786979786018804,0,0
2023-06-16 14:33:30.810810810,Enugu,Independence Layout,2,7.9429232690734235,99.3026718114476,1,1,40.61586913401676,0,0
2023-06-17 16:51:53.513513514,Enugu,Thinkers Corner,15,10.026844511880334,102.51385632033832,1,1,125.49369650150668,0,1
2023-06-18 19:10:16.216216216,Ebonyi,Afikpo,6,5.312851004997918,56.01725531303459,0,1,24.432274094128257,0,0
2023-06-19 21:28:38.918918918,Enugu,Independence Layout,19,3.782544030748083,60.324121646183556,0,1,28.500770996004274,0,0
2023-06-20 23:47:01.621621622,Imo,Owerri,13,13.348529902423326,99.81596176704414,1,3,68.89622062968613,0,1
2023-06-22 02:05:24.324324324,Abia,Umuahia,8,5.165471384426026,78.15317274016296,0,1,51.22418710917978,0,0
2023-06-23 04:23:47.027027028,Enugu,Trans-Ekulu,14,3.8403093672761264,54.18422267698815,0,2,32.27513989568652,0,0
2023-06-24 06:42:09.729729730,Ebonyi,Ishieke,20,6.218033651413783,67.26280826142785,0,1,73.8113144621447,0,0
2023-06-25 09:00:32.432432432,Ebonyi,Abakaliki,2,9.075040346993834,88.39320489624131,0,1,43.76558505806633,0,0
2023-06-26 11:18:55.135135136,Enugu,Thinkers Corner,1,12.050967985156907,64.12126651790332,0,0,43.55409817657835,0,0
2023-06-27 13:37:17.837837838,Abia,Ohafia,1,3.823221543482264,24.509262691312117,0,1,51.917469225866725,0,0
2023-06-28 15:55:40.540540540,Enugu,Abakpa,2,7.070901826325616,73.55973645584328,0,0,0.0,0,0
2023-06-29 18:14:03.243243244,Ebonyi,Afikpo,17,12.458068768372378,75.18013612289607,0,0,0.0,0,0
2023-06-30 20:32:25.945945946,Anambra,Onitsha,13,3.83593855674842,80.18452868288655,0,1,77.60686837760423,0,0
2023-07-01 22:50:48.648648648,Imo,Oguta,19,27.71324674732573,105.17766746579059,1,2,24.691149872474863,1,1
2023-07-03 01:09:11.351351352,Ebonyi,Ishieke,17,23.20519306055551,81.07045595798091,0,1,41.011459553709145,1,0
2023-07-04 03:27:34.054054054,Enugu,Trans-Ekulu,9,15.21335154101505,84.85874708851415,0,1,93.3731590836878,0,0
2023-07-05 05:45:56.756756756,Imo,Oguta,1,16.438712334641306,101.11073947298839,1,0,42.36397632211246,0,0
2023-07-06 08:04:19.459459460,Enugu,Independence Layout,21,7.9834810479591685,80.20688031671524,0,0,38.69733557678517,0,0
2023-07-07 10:22:42.162162162,Enugu,Trans-Ekulu,0,6.66929590310854,122.73041490580204,1,0,71.88232768485868,0,0
2023-07-08 12:41:04.864864864,Anambra,Ogidi,3,38.684002195942774,54.72583412041996,0,0,27.05205250341421,1,0
2023-07-09 14:59:27.567567568,Imo,Orlu,13,10.34855255897033,61.31704573784312,0,0,81.08787687846119,0,0
2023-07-10 17:17:50.270270270,Imo,Mbaise,0,6.897391381713402,92.27916816541628,1,0,71.2667375830944,0,1
2023-07-11 19:36:12.972972974,Anambra,Awka,13,3.4013645853136847,105.08627065877278,1,0,99.9099958592501,0,1
2023-07-12 21:54:35.675675676,Ebonyi,Afikpo,15,10.236836209673546,75.98410006262752,0,0,24.289708701684027,0,0
2023-07-14 00:12:58.378378378,Enugu,Thinkers Corner,21,10.942926687291228,59.787576584211884,0,0,86.00923938607241,0,0
2023-07-15 02:31:21.081081082,Abia,Isuikwuato,13,10.06297317315724,115.21979170450703,1,1,61.622763210117796,0,1
2023-07-16 04:49:43.783783784,Enugu,Thinkers Corner,19,16.264726224757474,64.15262210391379,0,1,5.239008489749345,0,0
2023-07-17 07:08:06.486486486,Enugu,Trans-Ekulu,2,7.149331362397456,86.78108902265957,0,1,0.0,0,0
2023-07-18 09:26:29.189189190,Ebonyi,Ezza,2,27.621107274663746,106.2830362269557,1,2,21.059193537140114,1,1
2023-07-19 11:44:51.891891892,Enugu,Nsukka,8,5.3363916099473325,71.16789553157957,0,2,53.77043422037258,0,0
2023-07-20 14:03:14.594594594,Anambra,Onitsha,5,6.0115049123199995,67.55744325486572,0,2,58.12043797823422,0,0
2023-07-21 16:21:37.297297298,Anambra,Ogidi,12,6.720098224759282,68.92624515940672,0,0,43.22756804144805,0,0
2023-07-22 18:40:00.000000000,Imo,Okigwe,20,7.772875318008202,98.03102513149528,1,3,43.49611902230902,0,1
2023-07-23 20:58:22.702702702,Abia,Umuahia,1,4.541883236967187,101.20295410405319,1,0,41.220194996994294,0,0
2023-07-24 23:16:45.405405406,Enugu,Independence Layout,7,0.6787478845470001,80.67450783524255,0,1,75.93651401215071,0,1
2023-07-26 01:35:08.108108108,Enugu,Trans-Ekulu,20,4.365054792223388,117.66164506139467,1,0,1.9113090515078497,0,0
2023-07-27 03:53:30.810810810,Ebonyi,Ezza,1,15.888322555145148,80.63933118540255,0,1,53.04869572602835,0,0
2023-07-28 06:11:53.513513514,Anambra,Ogidi,3,2.240572174395818,105.84666428336331,1,0,20.317461724108753,0,1
2023-07-29 08:30:16.216216216,Abia,Umuahia,14,15.428459337580264,71.35996791498121,0,1,17.803768048276968,0,0
2023-07-30 10:48:38.918918920,Imo,Oguta,3,39.279155058622344,126.67513067411129,1,0,80.28691691720509,1,1
2023-07-31 13:07:01.621621620,Anambra,Onitsha,12,25.035561735962045,111.40262831159423,1,1,15.502107692401722,1,0
2023-08-01 15:25:24.324324324,Imo,Oguta,11,10.974000505833464,77.44050728942969,0,0,40.81445298300415,0,0
2023-08-02 17:43:47.027027028,Ebonyi,Abakaliki,12,5.82091788588023,108.69080417434006,1,0,103.75495205636983,0,0
2023-08-03 20:02:09.729729728,Ebonyi,Afikpo,13,6.302463260641179,107.67960982344036,1,1,70.14230904245024,0,1
2023-08-04 22:20:32.432432432,Enugu,Nsukka,19,10.69168091461009,111.06082152585297,1,0,31.350890611188653,0,1
2023-08-06 00:38:55.135135136,Abia,Bende,17,15.974883818062525,30.36027328559389,0,1,33.828808247823574,0,0
2023-08-07 02:57:17.837837836,Imo,Orlu,5,18.760714897793974,94.38702898581671,1,0,8.183913040251213,0,0
2023-08-08 05:15:40.540540540,Anambra,Onitsha,10,34.56112906498103,90.84597538611483,1,1,84.01935726798156,1,1
2023-08-09 07:34:03.243243244,Ebonyi,Ezza,1,42.40338264241758,89.42146561886905,0,1,75.34055423763203,1,0
2023-08-10 09:52:25.945945948,Enugu,Independence Layout,22,13.59686251246001,84.36692866795795,0,0,65.59806821609344,0,0
2023-08-11 12:10:48.648648648,Enugu,Thinkers Corner,18,4.653889767714171,84.95622559029053,0,0,68.90498834427416,0,0
2023-08-12 14:29:11.351351352,Imo,Okigwe,18,15.90044786570177,105.66280610596161,1,0,21.76426171807729,0,0
2023-08-13 16:47:34.054054056,Ebonyi,Ishieke,4,3.341816661037931,90.78946747386743,1,1,0.0,0,1
2023-08-14 19:05:56.756756756,Abia,Bende,18,22.78654250349969,84.33812887464725,0,0,61.81621275911427,1,1
2023-08-15 21:24:19.459459460,Ebonyi,Onueke,1,14.557720685864231,102.78762029671238,1,1,71.65673620864183,0,0
2023-08-16 23:42:42.162162164,Imo,Orlu,9,12.183813180633773,88.3605235682374,0,0,93.21140049380888,0,0
2023-08-18 02:01:04.864864864,Imo,Oguta,1,33.98986196954849,90.2713685470676,1,0,38.973293811797134,1,0
2023-08-19 04:19:27.567567568,Ebonyi,Ishieke,10,13.78239351094759,117.34074217622455,1,0,34.597461642590424,0,0
2023-08-20 06:37:50.270270272,Imo,Okigwe,17,11.15564469427394,71.31038574900705,0,0,37.822193859916325,0,0
2023-08-21 08:56:12.972972972,Ebonyi,Onueke,23,8.489636817620333,49.68579323197515,0,0,65.12231476298663,0,0
2023-08-22 11:14:35.675675676,Anambra,Ekwulobia,14,5.378403354526239,81.44727021981595,0,2,36.537321519742605,0,0
2023-08-23 13:32:58.378378380,Ebonyi,Abakaliki,8,13.849842256313838,84.29086689913929,0,0,43.4328273970998,0,0
2023-08-24 15:51:21.081081080,Ebonyi,Onueke,22,8.1131139741798,94.43058058914382,1,0,69.93158673716862,0,1
2023-08-25 18:09:43.783783784,Imo,Okigwe,18,1.9806642328432282,82.14631829323922,0,0,26.224915342987924,0,0
2023-08-26 20:28:06.486486488,Imo,Orlu,8,11.089361097612894,95.10238487945118,1,0,86.73461956265291,0,1
2023-08-27 22:46:29.189189188,Enugu,Nsukka,2,8.844340995396657,130.09233360543138,1,4,63.99267021979729,0,0
2023-08-29 01:04:51.891891892,Enugu,Thinkers Corner,20,22.792424020222033,96.03028637754018,1,1,0.0,1,0
2023-08-30 03:23:14.594594596,Anambra,Onitsha,8,15.515940284906788,99.54630602102937,1,1,29.539374104149054,0,1
2023-08-31 05:41:37.297297296,Enugu,Abakpa,13,9.08129160189084,77.40937184555132,0,0,0.0,0,0
2023-09-01 08:00:00.000000000,Ebonyi,Ezza,18,1.4220057041311425,52.294858209853956,0,1,39.099618051395986,0,0
